3443 area_2988_1 50000.0 800000.0 -1 - 0 1011 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1084.5419375779575 974 1 1.2100475579500198 89.26829283883997 94149.73392824792 8600.310122453548 49.77457178811928 243058.75378199434 13437.678261467578 66.34827457663306 356868.1905404361 12545.029469679392 23.552889429345747 477343.70793455245 94552.66549092789 13.149239627696652 610180.4719283035 29641.490114595825 21.75832710726855 667187.797010407 7943.861725402957 151066.64659544188 224.6164306011051 0.25714705418795347 2.9552595823267893 359.84868888678466 349.3782741953446 2.393561920888132 748.2539626274083 813.978433265861 1.9194816894274567 463.05720084745553 470.07326843845294 0.9469103051662486 5534.075980121415 6944.345372676966 1.212850478105043 2177.058687735698 2549.032855310994 1.3912767488077904 573.4573879141244 412.12286913394655 1899.867571471259 1.5384423695504665
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
3443 area_2988_2 50000.0 780000.0 -1 - 0 1029 c 7 - 99000.0 113000.0 0.0 inf 0.0 inf - 113000.0 128000.0 0.0 inf 0.0 inf - 245000.0 290000.0 0.0 inf 0.0 inf - 358000.0 405000.0 0.0 inf 0.0 inf - 460000.0 560000.0 0.0 inf 0.0 inf - 580000.0 650000.0 0.0 inf 0.0 inf - 660000.0 700000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_2 60.0 inf 1199.5853901392127 1004 1 0.7367210648953915 96.23997529795147 105995.98330920142 5725.882499950652 32.5847318122241 116787.65020204209 5961.694585672195 42.347973883694046 269255.06848836876 13680.575510361392 77.15343172953749 382358.4299411678 13058.708679297148 19.819431705259127 492436.6381449072 81089.63861640394 12.662118841766379 627135.8734985589 32169.11218863194 19.236018362622787 682007.723167613 7726.719401072169 172231.2563816586 204.10769430734217 0.25550656020641327 24.06028217355471 1885.515804995055 858.9525059757298 24.243859183814553 5081.46005249591 2163.550681820725 2.4619563368522 815.830770923727 999.5801552648009 2.1900097832428003 410.5100449814345 491.3287105939853 0.9078742077561763 5327.382559656078 9142.92569792668 1.4411573870387606 2747.6139303062228 3169.670238534205 1.5038322551119698 573.6545541611267 706.8349290437204 1908.4845054573234 1.572414436377585
3455 area_2988_2 50000.0 780000.0 -1 - 0 1033 c 7 - 99000.0 113000.0 0.0 inf 0.0 inf - 113000.0 128000.0 0.0 inf 0.0 inf - 245000.0 290000.0 0.0 inf 0.0 inf - 358000.0 405000.0 0.0 inf 0.0 inf - 460000.0 560000.0 0.0 inf 0.0 inf - 580000.0 650000.0 0.0 inf 0.0 inf - 660000.0 700000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_2 60.0 inf 1053.805479323873 1008 1 0.636768277734518 108.20536612055065 105093.08328947164 5108.787196709819 43.57351137795895 118597.2488895318 5090.117316596255 43.334719644350095 269326.9490252004 13401.811127938257 67.07525895321976 381626.92046749935 13544.416456569008 21.225886384090842 494368.1270725442 85916.66033394507 11.487420702449569 629126.9164735705 30302.174386878654 19.8587926031335 680532.471234458 7227.926002992824 171342.61465519664 206.1515631582588 0.26190447341650724 3.904549341904314 362.98540391436836 293.88367258242897 3.6223429472626023 896.4729166081597 622.4701285875713 2.343770249269017 799.8845321758708 857.1909332527612 2.0039906675761685 466.3154434254393 514.4237923512819 0.8313987509556142 4719.097570292826 7435.499692506062 1.3066667253758268 2747.817001356685 3505.5031592090563 1.311749535659601 549.5722193016554 427.6828698124291 1554.0584395839978 1.4826055308803916
3443 area_2988_1 50000.0 800000.0 -1 - 0 1011 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1084.5419375779575 974 1 1.2100475579500198 89.26829283883997 94149.73392824792 8600.310122453548 49.77457178811928 243058.75378199434 13437.678261467578 66.34827457663306 356868.1905404361 12545.029469679392 23.552889429345747 477343.70793455245 94552.66549092789 13.149239627696652 610180.4719283035 29641.490114595825 21.75832710726855 667187.797010407 7943.861725402957 151066.64659544188 224.6164306011051 0.25714705418795347 2.9552595823267893 359.84868888678466 349.3782741953446 2.393561920888132 748.2539626274083 813.978433265861 1.9194816894274567 463.05720084745553 470.07326843845294 0.9469103051662486 5534.075980121415 6944.345372676966 1.212850478105043 2177.058687735698 2549.032855310994 1.3912767488077904 573.4573879141244 412.12286913394655 1899.867571471259 1.5384423695504665
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
3455 area_2988_1 50000.0 780000.0 -1 - 0 1010 c 6 - 85000.0 100000.0 0.0 inf 0.0 inf - 225000.0 260000.0 0.0 inf 0.0 inf - 340000.0 375000.0 0.0 inf 0.0 inf - 440000.0 520000.0 0.0 inf 0.0 inf - 560000.0 640000.0 0.0 inf 0.0 inf - 650000.0 680000.0 0.0 inf 0.0 inf 1 2.0 0.0 inf -inf inf 1 vMax_2988_1 60.0 inf 1035.9102652303584 985 1 1.680684432387352 86.8026106815023 93459.79247722201 8536.230944447 49.3579867621996 243750.23494509436 11386.370514648303 65.78813398938621 357405.7049317111 13452.822808139308 22.470841332111746 474836.31071672327 67533.32114501132 16.68018814182659 608209.6646906016 35331.34453368003 20.651386761216806 666866.6041296119 7990.7836845655165 154605.67586488393 219.46860404871404 0.19365117512643337 3.181797067208784 358.25891070724174 328.1873562255287 2.3495953765939603 672.1919493603054 584.6086083866048 1.8767483378479 475.907596773759 530.8979165058454 0.8142439558711523 3521.6252453634224 7272.749278944837 1.4797104902486424 2910.76290485129 2867.227146448602 1.4726854061231087 563.4970124291722 627.8753232497052 1385.075325821832 1.3714156746864319
